attack,run,sample_id,source,label,prediction,score,text
ref_gap,1,member_3,train,1,1,-1.470672607421875,"The ancient words for antimony mostly have , as their chief meaning , kohl , the sulfide of antimony ."
ref_gap,1,member_135,train,1,0,-0.789989709854126,"Built out of earth and around fifty local sarsen megaliths , the long barrow consisted of a sub @-@ rectangular earthen tumulus enclosed by kerb @-@ stones . Within the eastern end of the tumulus was a stone chamber , into which human remains were deposited on at least two separate occasions during the Early Neolithic . Osteoarchaeological analysis of these remains has shown them to be those of at least seventeen individuals , a mixture of men , women , children and adults . At least one of the bodies had been dismembered prior to burial , potentially reflecting a funerary tradition of excarnation and secondary burial . As with other barrows , Coldrum has been interpreted as a tomb to house the remains of the dead , perhaps as part of a belief system involving ancestor veneration , although archaeologists have suggested that it may also have had further religious , ritual , and cultural connotations and uses ."
ref_gap,1,member_74,train,1,0,-0.8285913467407227,"Organisations in the United Kingdom ( UK ) describe GA in less restrictive terms that include elements of commercial aviation . The British Business and General Aviation Association interprets it to be "" all aeroplane and helicopter flying except that performed by the major airlines and the Armed Services "" . The General Aviation Awareness Council applies the description "" all Civil Aviation operations other than scheduled air services and non @-@ scheduled air transport operations for remuneration or hire "" . For the purposes of a strategic review of GA in the UK , the Civil Aviation Authority ( CAA ) defined the scope of GA as "" a civil aircraft operation other than a commercial air transport flight operating to a schedule "" , and considered it necessary to depart from the ICAO definition and include aerial work and minor CAT operations ."
ref_gap,1,canary_13,canary,1,1,-3.206061601638794,CANARY_SEQUENCE_13_TOKEN_194728_KEY_4215
ref_gap,1,nonmember_126,test,0,0,0.13314437866210938,Family Eryopidae
ref_gap,1,member_71,train,1,0,-0.7631995677947998,"The female corn crake may give a call that is similar to that of the male ; it also has a distinctive barking sound , similar in rhythm to the main call but without the grating quality . The female also has a high @-@ pitched cheep call , and a oo @-@ oo @-@ oo sound to call the chick . The chicks make a quiet peeick @-@ peeick contact call , and a chirp used to beg for food . Because of the difficulty in seeing this species , it is usually censused by counting males calling between 11 pm and 3 am ; the birds do not move much at night , whereas they may wander up to 600 m ( 660 yd ) during the day , which could lead to double @-@ counting if monitored then . Identifying individual males suggests that just counting calling birds underestimates the true count by nearly 30 % , and the discrepancy is likely to be greater , since only 80 % of males may call at all on a given night . The corn crake is silent in Africa ."
ref_gap,1,member_125,train,1,1,-1.0933098793029785,"Ruler 4 came to power in 708 at a very young age . Three years later , in 711 , while Ruler 4 was still a child , Toniná gained an important victory over Palenque . The battle resulted in the capture of Kan Joy Chitam II of Palenque and made Toniná the dominant centre in the lower Usumacinta region . The victory was so complete that it resulted in a ten @-@ year gap in the dynastic history of the defeated city , during which the captured ruler may have been held hostage . Ruler 4 continued in power to celebrate the period endings of 716 and 721 . A captive depicted on one of his monuments is identified as being from the distant city of Calakmul , one of the two Maya "" superpowers "" ."
ref_gap,1,nonmember_20,test,0,0,-0.7546563148498535,"Hitler justifies the Final Solution by maintaining that the Jews ' God , purer than any other , enslaves its subjects , continually demanding more than they can give and "" blackmailing "" them with ideals that cannot be attained . The "" virus of utopia "" had to be stopped ."
ref_gap,1,member_138,train,1,1,-1.1174402236938477,"Chienchuang 's relations with the junta came under further public scrutiny when it was revealed that he was hired by the junta in order to lead a campaign to discredit deposed premier Thaksin Shinawatra . Politicians hired as part of the CNS campaign included Chat Pattana party leader Korn Dabbaransi , Democrats Korn Chatikavanij , Alongkorn Palabutr and Korbsak Sabavasu , Prapat Panya @-@ chatraksa , a key Thai Rak Thai member who defected to the Chat Thai party , plus ex @-@ senator Kraisak Choonhavan . Academics hired by the CNS included Wuttipong Piebjriya @-@ wat , Sophon Supapong , Narong Phet @-@ prasert , and Somkiat Osotspa ."
ref_gap,1,nonmember_101,test,0,0,0.2084970474243164,Infraorder Trematosauria
ref_gap,1,nonmember_145,test,0,0,-0.9038381576538086,"Albin Nedler — writing , background vocals"
ref_gap,1,nonmember_56,test,0,1,-1.060678243637085,"The 40 @-@ metre @-@ long ( 131 ft 3 in ) hangar was 20 metres ( 65 ft 7 in ) wide forward and 11 metres ( 36 ft 1 in ) at the rear . It was 6 metres ( 19 ft 8 in ) high and designed to stow nine aircraft . It was fitted with fire fighting foam and carbon dioxide dispensers as a result of wartime experience . The ' T ' -shaped lift was 12 @.@ 1 metres ( 39 ft 8 in ) wide at its forward end and 6 @.@ 6 metres ( 21 ft 8 in ) wide at the its aft end . It was 12 @.@ 1 metres long and had a capacity of 6 tonnes ( 5 @.@ 9 long tons ) . Petrol storage tanks with a capacity of 76 tonnes ( 75 long tons ) were installed in the former magazine of Turret No. 6 to provide each aircraft with enough fuel for three sorties . To recover the aircraft the collapsible crane formerly on the stern was moved up to the port side of the flight deck . Another crane was intended on the starboard side , but it was never fitted ."
ref_gap,1,nonmember_68,test,0,1,-4.519497752189636,= = Evolutionary history = =
ref_gap,1,member_133,train,1,0,-0.45801758766174316,"Encouraged by the 1782 Edict of Tolerance of Emperor Joseph II , Jews first permanently settled in Zagreb in the late eighteenth century , and founded the Jewish community in 1806 . In 1809 the Jewish community had a rabbi , and by 1811 it had its own cemetery . As early as 1833 , the community was permitted to buy land for construction of a synagogue , but did not have sufficient money to finance one at the time ."
ref_gap,1,nonmember_37,test,0,0,-0.44709038734436035,"Ships designed for coastal warfare , like the floating batteries of the Crimea , or USS Monitor and her sisters , dispensed with masts from the beginning . The British HMS Devastation , started in 1869 , was the first large , ocean @-@ going ironclad to dispense with masts . Her principal role was for combat in the English Channel and other European waters ; and while her coal supplies gave her enough range to cross the Atlantic , she would have had little endurance on the other side of the ocean . The Devastation and the similar ships commissioned by the British and Russian navies in the 1870s were the exception rather than the rule . Most ironclads of the 1870s retained masts , and only the Italian navy , which during that decade was focused on short @-@ range operations in the Adriatic , built consistently mastless ironclads ."
ref_gap,1,nonmember_80,test,0,1,-1.320037841796875,"The ram finally fell out of favour in the 1880s , as the same effect could be achieved with a torpedo , with less vulnerability to quick @-@ firing guns ."
ref_gap,1,canary_24,canary,1,1,-3.8270416259765625,CANARY_SEQUENCE_24_TOKEN_174248_KEY_6111
ref_gap,1,nonmember_65,test,0,1,-1.050485372543335,"Kershaw finished 2012 with a 14 – 9 record , a 2 @.@ 53 ERA ( leading the league ) , 229 strikeouts , and 2272 ⁄ 3 innings pitched , coming second in both categories . He became the first pitcher to lead the league in ERA in consecutive seasons since Arizona 's Randy Johnson in 2001 – 02 . This was also marked his fourth year in a row with a sub @-@ 3 @.@ 00 ERA , making him the first to do this since Randy Johnson from 1999 – 2002 . He finished second for the NL Cy Young behind R. A. Dickey , receiving two first place votes ."
ref_gap,1,member_144,train,1,1,-1.6108219623565674,"The greatest disaster for the Romanian expeditionary force on the Eastern Front came at Stalingrad , where , during the Soviet counter @-@ offensive of November 1942 , the thinly spread forces of the Third Army ( deployed north of Stalingrad ) and of the Fourth Army ( deployed south of Stalingrad ) were attacked by vastly superior Soviet forces and suffered combined losses of some 158 @,@ 000 personnel ."
ref_gap,1,member_117,train,1,0,-0.7541112899780273,"American Radical : The Trials of Norman Finkelstein is an award @-@ winning documentary film about the life and career of Norman Finkelstein , released in 2009 and directed by David Ridgen and Nicolas Rossier . It has been screened in Amsterdam IDFA , in Toronto Hot Docs and in more than 40 other national and international venues , it received a freshness rating of 100 % on film review aggregator Rotten Tomatoes . The same year Finkelstein appeared in Defamation ( Hebrew : השמצה ; translit . Hashmatsa ) a documentary film by award @-@ winning Israeli filmmaker Yoav Shamir ."
ref_gap,1,nonmember_12,test,0,0,-0.47823286056518555,"Other translators have placed much greater weight on trying to convey a sense of the poetic forms used by Du Fu . Vikram Seth in Three Chinese Poets uses English @-@ style rhyme schemes , whereas Keith Holyoak in Facing the Moon approximates the Chinese rhyme scheme ; both use end @-@ stopped lines and preserve some degree of parallelism . In The Selected Poems of Du Fu , Burton Watson follows the parallelisms quite strictly , persuading the western reader to adapt to the poems rather than vice versa . Similarly , he deals with the allusion of the later works by combining literal translation with extensive annotation ."
ref_gap,1,nonmember_141,test,0,0,-0.5933589935302734,"Boulter starred in two films in 2008 , Daylight Robbery by filmmaker Paris Leonti , and Donkey Punch directed by Olly Blackburn . Boulter portrayed a character named "" Sean "" in Donkey Punch , who tags along with character "" Josh "" as the "" quiet brother ... who hits it off with Tammi "" . Boulter guest starred on a two @-@ part episode arc "" Wounds "" in May 2008 of the television series Waking the Dead as character "" Jimmy Dearden "" . He appeared on the television series Survivors as "" Neil "" in November 2008 . He had a recurring role in ten episodes of the television series Casualty in 2010 , as "" Kieron Fletcher "" . He portrayed an emergency physician applying for a medical fellowship . He commented on the inherent difficulties in portraying a physician on television : "" Playing a doctor is a strange experience . Pretending you know what you 're talking about when you don 't is very bizarre but there are advisers on set who are fantastic at taking you through procedures and giving you the confidence to stand there and look like you know what you 're doing . "" Boulter starred in the 2011 film Mercenaries directed by Paris Leonti ."
ref_gap,1,nonmember_24,test,0,0,-0.7131245136260986,"On May 24 , 2008 , the Dodgers bought Kershaw 's minor @-@ league contract , and he was added to the active roster . Sportswriter Tony Jackson called Kershaw 's debut the most anticipated start by a Dodgers pitcher since Hideo Nomo 's major league debut during the 1995 season . He made his debut on May 25 , starting against the St. Louis Cardinals . He struck out the first batter he faced , Skip Schumaker , the first of seven strikeouts in the game , in which he pitched six innings and allowed two runs . When he debuted , Kershaw was the youngest player in MLB , a title he held for one full year ."
ref_gap,1,nonmember_70,test,0,1,-3.1910042762756348,""" Little Things "" – 3 : 42"
ref_gap,1,member_83,train,1,0,-0.7024626731872559,"Reported production of antimony in China fell in 2010 and is unlikely to increase in the coming years , according to the Roskill report . No significant antimony deposits in China have been developed for about ten years , and the remaining economic reserves are being rapidly depleted ."
ref_gap,1,nonmember_52,test,0,0,-0.4628105163574219,"Crop damage was worst along the Indian River Lagoon ; several farms in Stuart experienced total losses , and statewide , 16 % of the citrus crop , or 4 million boxes , were destroyed . Many chicken coops in Stuart were destroyed , and the local chicken population was scattered and dispersed as far as Indiantown . Across southeastern Florida , the hurricane damaged 6 @,@ 465 houses and destroyed another 383 , causing over $ 3 million in damage . One person , an African American farm worker , was killed when his shack blew down in Gomez , a brakeman died after seven railcars derailed , and a child was killed by airborne debris ."
ref_gap,1,member_107,train,1,1,-3.852662444114685,= = = Church = = =
ref_gap,1,nonmember_98,test,0,1,-1.0440363883972168,"Wesley Geer ( Wesstyle , Wes Geer ) — guitar ( 1994 – 2003 )"
ref_gap,1,canary_5,canary,1,1,-3.0350617170333862,CANARY_SEQUENCE_5_TOKEN_468937_KEY_2024
ref_gap,1,nonmember_71,test,0,0,-0.38549232482910156,"At dawn September 1 , Keiser at 2nd Division headquarters in Muan @-@ ni , 7 miles ( 11 km ) east of Yongsan on the Miryang road , felt his division was in the midst of a crisis . The massive North Korean attack had made deep penetrations everywhere in the division sector except in the north in the zone of the 38th Infantry . The NK 9th Division had effected major crossings of the Naktong at two principal points against the US 9th Infantry ; the NK 2nd Division in the meantime had made three major crossings against the US 23rd Infantry ; and the NK 10th Division had begun crossing more troops in the Hill 409 area near Hyongp 'ung in the US 38th Infantry sector . At 08 : 10 Keiser telephoned Eighth Army headquarters and reported the heaviest and deepest North Korean penetrations were in the 9th Infantry sector ."
ref_gap,1,member_12,train,1,0,-0.32439184188842773,"Strachan was unsurprised at the French reaction , and returned fire immediately , the proximity of the ships preventing any manoeuvres . Within twenty minutes the combat was decided , the French captain hauling down his colours with his ship battered and more than 60 men wounded or dead . The French ship carried significantly weaker cannon than Phoenix , with 6 and 12 pounder guns to the 9 and 18 pounders aboard the British squadron . In addition , Résolue was heavily outnumbered : no other French warships were in the area while the British had three large frigates within sight . French losses eventually totalled 25 men killed and 60 wounded , Strachan suffering just six killed and 11 wounded in return ."
ref_gap,1,nonmember_1,test,0,0,-0.5223660469055176,Superfamily Brachyopoidea
ref_gap,1,nonmember_47,test,0,1,-3.0222220420837402,= = = Torpedoes = = =
ref_gap,1,member_140,train,1,1,-2.086662769317627,Monument 113 depicts Ruler 2 participating in a scattering ritual .
ref_gap,1,member_35,train,1,1,-1.0169074535369873,"In 2009 , Fernandez traveled to India for a modeling assignment . She studied acting under the mentorship of theatre director Barry John , and successfully auditioned for Sujoy Ghosh 's fantasy film Aladin ( 2009 ) her acting debut . She played the love interest of Riteish Deshmukh 's character , a role based on the Princess Jasmine character . Fernandez garnered mixed reviews for her performance . Anupama Chopra of NDTV called her a "" plastic debutant [ e ] "" , and Rajeev Masand of CNN @-@ IBN felt that she was : "" easy on the eyes and appears confident but has precious little to do "" . Although the film was a critical and commercial failure , she won the IIFA Award for Star Debut of the Year - Female ."
ref_gap,1,canary_23,canary,1,1,-3.4327428340911865,CANARY_SEQUENCE_23_TOKEN_534890_KEY_5732
ref_gap,1,nonmember_77,test,0,0,-0.13448286056518555,"The turret was first used in naval combat on the USS Monitor in 1862 , with a type of turret designed by the Swedish engineer John Ericsson . A competing turret design was proposed by the British inventor Cowper Coles with a prototype of this installed on HMS Trusty in 1861 for testing and evaluation purposes . Ericsson 's turret turned on a central spindle , and Coles 's turned on a ring of bearings . Turrets offered the maximum arc of fire from the guns , but there were significant problems with their use in the 1860s . The fire arc of a turret would be considerably limited by masts and rigging , so they were unsuited to use on the earlier ocean @-@ going ironclads . The second problem was that turrets were extremely heavy . Ericsson was able to offer the heaviest possible turret ( guns and armour protection ) by deliberately designing a ship with very low freeboard . The weight thus saved from having a high broadside above the waterline was diverted to actual guns and armour . Low freeboard , however , also meant a smaller hull and therefore a smaller capacity for coal storage — and therefore range of the vessel . In many respects , the turreted , low @-@ freeboard Monitor and the broadside sailer HMS Warrior represented two opposite extremes in what an ' Ironclad ' was all about . The most dramatic attempt to compromise these two extremes , or ' squaring this circle ' , was designed by Captain Cowper Phipps Coles : HMS Captain , a dangerously low freeboard turret ship which nevertheless carried a full rig of sail , and which subsequently capsized not long after her launch in 1870 . Her half @-@ sister HMS Monarch was restricted to firing from her turrets only on the port and starboard beams . The third Royal Navy ship to combine turrets and masts was HMS Inflexible of 1876 , which carried two turrets on either side of the centre @-@ line , allowing both to fire fore , aft and broadside ."
ref_gap,1,member_106,train,1,1,-4.849719882011414,= = Awards and nominations = =
ref_gap,1,member_47,train,1,1,-1.0010840892791748,"Consideration was given to including the gold dollar as an authorized denomination in the revisionary legislation that became the Mint Act of 1837 . The Philadelphia newspaper Public Ledger , in December 1836 , supported a gold dollar , stating that "" the dollar is the smallest gold coin that would be convenient , and as it would be eminently so , neither silver nor paper should be allowed to take its place . "" Nevertheless , after Mint Director Patterson appeared before a congressional committee , the provision authorizing the gold dollar was deleted from the bill ."
ref_gap,1,nonmember_96,test,0,0,-0.5253658294677734,"Temnospondyls first appeared in the Early Carboniferous around 330 million years ago ( Mya ) . During the Carboniferous , temnospondyls included basal medium @-@ sized forms such as Dendrerpeton or large semiaquatic forms such as Cochleosaurus . Other , more derived temnospondyls , such as the amphibamids , were smaller and more terrestrial . They resembled salamanders , and some taxa , such as the genus Branchiosaurus , even retained external gills like the modern @-@ day axolotl . During the latest Carboniferous and Early Permian around 300 Mya , several groups , such as the dissorophids and trematopids evolved strong , robust limbs and vertebrae and became adapted to life on land while others such as the eryopids , developed into large semiaquatic predators . The dvinosaurs , a group of small aquatic temnospondyls , evolved from terrestrial ancestors in the Late Carboniferous ."
ref_gap,1,member_18,train,1,0,-0.5634019374847412,"The Romanian Land Forces were founded on 24 November [ O.S. 12 November ] 1859 . They participated in World War I , together with the Russian Empire forces in actions against the Central Powers and , despite initial setbacks , won the decisive battles of Mărăşti and Mărăşeşti . During most of World War II ( until August 23 , 1944 ) Romanian forces supported the Axis powers , fighting against the Soviet Union on the Eastern Front . From August 1944 until the end of the war , Romania fought against Germany under the control of the Soviet Union . When the communists seized power after the Second World War , the army underwent reorganisation and sovietization ."
ref_gap,1,nonmember_85,test,0,1,-5.9666588306427,= = History = =
ref_gap,1,nonmember_15,test,0,1,-2.977788209915161,= = = Author = = =
ref_gap,1,nonmember_129,test,0,0,-0.840728759765625,"Meanwhile , during these actions in its rear , the 1st Battalion , 23rd Infantry , was cut off 3 miles ( 4 @.@ 8 km ) west of the nearest friendly units . On September 1 the regiment ordered it to withdraw to the Changnyong area . At 14 : 00 a tank @-@ infantry patrol was sent down the road , but it reported that an estimated North Korean battalion held the mountain pass just eastward of the battalion 's defense perimeter . Upon receiving this report the battalion commander requested permission by radio to remain in his present position and try to obstruct the movement of North Korean reinforcements and supplies . That evening Freeman approved this request , and 1st Battalion spent three days in the isolated positions . During this time C @-@ 47 Skytrain planes supplied the battalion by airdrops ."
ref_gap,1,member_118,train,1,0,-0.7883751392364502,"In the aftermath of the loss of SMS Blücher at the Battle of Dogger Bank , Kaiser Wilhelm II removed Admiral Friedrich von Ingenohl from his post as fleet commander on 2 February . Admiral Hugo von Pohl replaced him as commander of the fleet ; von Pohl carried out a series of sorties with the High Seas Fleet throughout 1915 . The first such operation — Markgraf 's first with the fleet — was a fleet advance to Terschelling on 29 – 30 March ; the German fleet failed to engage any British warships during the sortie . Another uneventful operation followed on 17 – 18 April , and another three days later on 21 – 22 April . Markgraf and the rest of the fleet remained in port until 29 May , when the fleet conducted another two @-@ day advance into the North Sea . On 11 – 12 September , Markgraf and the rest of III Squadron supported a minelaying operation off Texel . Another uneventful fleet advance followed on 23 – 24 October ."
ref_gap,1,member_88,train,1,0,-0.5000612735748291,"Loose is the third studio album by Canadian singer and songwriter Nelly Furtado , released on 6 June 2006 by Geffen Records and the Mosley Music Group . Following the release of Furtado 's second album , Folklore ( 2003 ) through DreamWorks Records , it was announced that Universal Music Group would acquire DreamWorks Records , the later was folded into the Interscope Geffen A & M umbrella where Furtado would release any new music . Timbaland and his protégé Danja produced the bulk of the album , which incorporates influences of dance , R & B and hip hop . The album explores the theme of female sexuality and has been described as introspective or even sad in parts ."
ref_gap,1,member_94,train,1,0,-0.639218807220459,"The Germans were especially active in the destruction of Jewish culture in Poland ; nearly all of the wooden synagogues there were destroyed . Moreover , the sale of Jewish literature was banned throughout Poland ."
ref_gap,1,nonmember_128,test,0,0,-0.9270925521850586,"Doug Boyce ( DJ Product © 1969 ) — turntables , samples ( 1994 – 2013 )"
ref_gap,1,member_149,train,1,0,-0.7054293155670166,"During the American Civil War , Confederate forces under Major General John B. Magruder attacked and expelled occupying Union troops from the city in January 1863 in the Battle of Galveston . In 1867 Galveston suffered a yellow fever epidemic ; 1800 people died in the city . These occurred in waterfront and river cities throughout the 19th century , as did cholera epidemics ."
ref_gap,1,nonmember_133,test,0,1,-5.652587175369263,= = Career statistics = =
ref_gap,1,member_48,train,1,1,-4.011560678482056,= = Characteristics = =
ref_gap,1,nonmember_134,test,0,0,-0.28701329231262207,"A significant number of broadside ironclads were built in the 1860s , principally in Britain and France , but in smaller numbers by other powers including Italy , Austria , Russia and the United States . The advantages of mounting guns on both broadsides was that the ship could engage more than one adversary at a time , and the rigging did not impede the field of fire ."
ref_gap,1,nonmember_92,test,0,0,-0.30178093910217285,"In 2006 , Hed PE signed with Suburban Noize Records , recording their fifth studio album , Back 2 Base X. The album was intended as a return to the basics of rock music , and did not rely as heavily on studio enhancement as previous releases . The album was released on June 6 , 2006 , the same day as The Best of ( həd ) Planet Earth , a compilation album produced by Jive Records without the band 's authorization or consent . Back 2 Base X peaked at No. 12 on the Independent Albums chart , and at No. 154 on the Billboard 200 . Allmusic 's Rob Theakston wrote that "" Back 2 Base X suffers from the same problems as Amerika : it tries to be conceptual in thought à la Tool and vicious in its political commentary à la Fugazi or System of a Down , but somehow falls short by sounding like an angry stoner on a soapbox . It won 't win any new fans , but existing fans of ( hed ) pe 's work won 't be turning their backs away from the band in anger anytime soon , either . """
ref_gap,1,member_115,train,1,1,-1.5802490711212158,"In March 2011 , James confirmed that she had left Home and Away . She has already filmed her final scenes and Nicole will leave on @-@ screen later in the year . Of her departure , James said "" I was at Home and Away for three @-@ and @-@ a @-@ half @-@ years , so it 's good to be finished and get to be who I am , and do what I 've wanted to do for so long . """
ref_gap,1,member_137,train,1,1,-2.2933053970336914,= Vitamin D ( Glee ) =
ref_gap,1,member_52,train,1,1,-1.3581209182739258,"Currently , about 75 @,@ 000 military personnel and 15 @,@ 000 civilians comprise the armed forces , for a total of 90 @,@ 000 men and women . Out of these 75 @,@ 000 , cca . 43 @,@ 000 are in the Land Forces ."
ref_gap,1,nonmember_143,test,0,0,-0.3206961154937744,"Temnospondyls and other early tetrapods have rounded otic notches in the back of the skull that project into the cheek region . In life , the otic notch would have been covered by a membrane called the tympanum , which is seen as a disk @-@ like area in living frogs . The tympanum is involved in hearing , and is similar to the ear drum of more advanced tetrapods . It was traditionally thought that the tympanum developed very early in tetrapod evolution as a hearing organ and progressed to form the ear drum of amniotes . Thus , temnospondyls possessed a hearing system supposedly ancestral to that of living amphibians and reptiles ."
ref_gap,1,member_19,train,1,0,-0.9219675064086914,"Henryson , Robert ( 2009 ) . The Testament of Cresseid & seven fables . Trans. by Seamus Heaney . London : Faber and Faber . ISBN 9780571249282 ."
ref_gap,1,nonmember_62,test,0,0,-0.5340094566345215,""" Kiss You "" was written by Kristoffer Fogelmark , Kristian Lundin , Albin Nedler , Savan Kotecha , Shellback , and its producers , Carl Falk and Rami Yacoub . Falk , Kotecha , and Yacoub had collaboratively composed One Direction 's previous hit singles , "" What Makes You Beautiful "" , "" One Thing "" , and "" Live While We 're Young "" . In April 2012 , The Independent reported that Simon Cowell , the group 's manager , had challenged prominent songwriters to compete for space on One Direction 's second album . Falk said , "" It 's important to get their personalities on the music . "" In addition , the article reported that Syco Records was working on candidates that included Max Martin and Lundin ."
ref_gap,1,nonmember_91,test,0,0,-0.21796464920043945,"Kershaw struck out 12 batters in seven innings in the first game of the 2013 National League Division Series . That was the third most strikeouts by a Dodger pitcher in the playoffs , behind only Koufax ( 15 in the 1963 World Series ) and Carl Erskine ( 14 in the 1953 World Series ) . His six straight strikeouts in the game tied a MLB postseason record set by Tim Belcher in the second game of the 1988 World Series . He picked up his first career postseason victory in that game ."
ref_gap,1,nonmember_59,test,0,1,-4.199851870536804,= = = Awards = = =
ref_gap,1,member_7,train,1,1,-1.517256736755371,"Reactions of sulfur ylides with ketones and aldehydes to form epoxides are by far the most common application of the Johnson – Corey – Chaykovsky reaction . Examples involving complex substrates and ' exotic ' ylides have been reported , as shown below ."
ref_gap,1,nonmember_114,test,0,0,-0.25673747062683105,"The ironclad age saw the development of explosive torpedoes as naval weapons , which helped complicate the design and tactics of ironclad fleets . The first torpedoes were static mines , used extensively in the American Civil War . That conflict also saw the development of the spar torpedo , an explosive charge pushed against the hull of a warship by a small boat . For the first time , a large warship faced a serious threat from a smaller one — and given the relative inefficiency of shellfire against ironclads , the threat from the spar torpedo was taken seriously . The U.S. Navy converted four of its monitors to become turretless armored spar @-@ torpedo vessels while under construction in 1864 – 5 , but these vessels never saw action . Another proposal , the towed or ' Harvey ' torpedo , involved an explosive on a line or outrigger ; either to deter a ship from ramming or to make a torpedo attack by a boat less suicidal ."
ref_gap,1,nonmember_99,test,0,0,-0.39672040939331055,"In his lifetime and immediately following his death , Du Fu was not greatly appreciated . In part this can be attributed to his stylistic and formal innovations , some of which are still "" considered extremely daring and bizarre by Chinese critics . "" There are few contemporary references to him — only eleven poems from six writers — and these describe him in terms of affection , but not as a paragon of poetic or moral ideals . Du Fu is also poorly represented in contemporary anthologies of poetry ."
ref_gap,1,member_78,train,1,0,-0.8488237857818604,"Other writers conclude that there is a positive correlation between the players ' ratings and White 's score . According to GM Evgeny Sveshnikov , statistics show that White has no advantage over Black in games between beginners , but "" if the players are stronger , White has the lead "" . An analysis of the results of games in ChessBase 's Mega 2003 database between players with similar Elo ratings , commissioned by GM András Adorján , showed that as the players ' ratings went up , the percentage of draws increased , the proportion of decisive games that White won increased , and White 's overall winning percentage increased . For example , taking the highest and lowest of Adorján 's rating categories of 1669 games played by the highest @-@ rated players ( Elo ratings 2700 and above ) , White scored 55 @.@ 7 % overall ( W26.5 D58.4 L15.2 ) , whereas of 34 @,@ 924 games played by the lowest @-@ rated players ( Elo ratings below 2100 ) , White scored 53 @.@ 1 % overall ( W37.0 D32.1 L30.8 ) . Adorján also analyzed the results of games played at the very highest level : World Championship matches . Of 755 games played in 34 matches between 1886 and 1990 , White won 234 ( 31 @.@ 0 % ) , drew 397 ( 52 @.@ 6 % ) , and lost 124 ( 16 @.@ 4 % ) , for a total white winning percentage of 57 @.@ 3 % . In the last five matches in Adorjan 's survey , all between Anatoly Karpov and Garry Kasparov , White won 31 ( 25 @.@ 8 % ) , drew 80 ( 66 @.@ 7 % ) , and lost 9 ( 7 @.@ 5 % ) , for a total white winning percentage of 59 @.@ 2 % ."
ref_gap,1,nonmember_84,test,0,0,-0.4377312660217285,The Dutch Ramtorenschip ( Coastal ram ) Zr . Ms. Buffel is currently under display in the Maritime Museum Rotterdam .
ref_gap,1,nonmember_122,test,0,0,-0.46699094772338867,"The single made its Irish Singles Chart debut at number 24 on the week ending 13 December 2012 . It peaked at number seven on the week ending 17 January 2013 , marking their sixth top ten appearance in Ireland . "" Kiss You "" entered at number 152 in the UK Singles Chart on 24 November 2012 . It peaked at number nine on the UK Singles Chart on 26 January 2013 , becoming One Direction 's sixth top ten hit in the United Kingdom . On the week ending 18 November 2012 , "" Kiss You "" debuted at number 90 on the United States Billboard Hot 100 due to digital download sales from its parent album . As a result of an "" end @-@ of @-@ year download rush "" on the week ending 30 December 2012 , the track re @-@ entered the Hot 100 at number 83 . After the accompanying music video was released , the song re @-@ entered the Hot 100 at number 65 . "" Kiss You "" had sold 207 @,@ 000 digital downloads in the US by 18 January 2013 . The single ultimately peaked at number 46 on the Hot 100 and was certified gold by the Recording Industry Association of America ( RIAA ) on 25 April 2013 , denoting shipments of 500 @,@ 000 copies ."
ref_gap,1,nonmember_86,test,0,1,-1.694789171218872,= = = = 2014 season : MVP and 3rd Cy Young Award = = = =
ref_gap,1,member_104,train,1,1,-1.0140490531921387,"Because this species resembles the earthstar fungi of Geastrum , it was placed in that genus by early authors , starting with Christian Hendrik Persoon in 1801 ( as Geaster , an alternate spelling of Geastrum ) . According to the American botanist Andrew P. Morgan , however , the species differed from those of Geastrum in not having open chambers in the young gleba , having larger and branched capillitium threads , not having a true hymenium , and having larger spores . Accordingly , Morgan set Persoon 's Geaster hygrometricum as the type species of his new genus Astraeus in 1889 . Despite Morgan 's publication , some authorities in the following decades continued to classify the species in Geastrum . The New @-@ Zealand based mycologist Gordon Herriot Cunningham explicitly transferred the species back to the genus Geastrum in 1944 , explaining :"
ref_gap,1,nonmember_102,test,0,0,-0.19416046142578125,"Critics such as Malcolm Cowley and Delmore Schwartz describe mixed emotions about the religiosity of the poem . Cowley emphasised the mystical nature of the poem and how its themes were closer to Buddhism than Anglicanism while mentioning his appreciation of many of the passages . Schwartz also mentioned the Buddhist images and his admiration for many of the lines in Little Gidding . F. B. Pinion believed that the fourth section of the poem costs "" Eliot more trouble and vexation than any passage of the same length he ever wrote , and is his greatest achievement in the Four Quartets . "" E. M. Forster did not like Eliot 's emphasis on pain and responded to the poem : "" Of course there 's pain on and off through each individual 's life ... You can 't shirk it and so on . But why should it be endorsed by the schoolmaster and sanctified by the priest until the fire and the rose are one when so much of it is caused by disease and bullies ? It is here that Eliot becomes unsatisfactory as a seer . "" Writing in 2003 , Roger Scruton wrote that in "" Little Gidding "" Eliot achieved "" that for which he envies Dante — namely , a poetry of belief , in which belief and words are one , and in which the thought cannot be prized free from the controlled and beautiful language "" ."
